app_id,name,visual_style,genre,release_year,positive_pct,owners_estimate,total_reviews,price_usd,is_free
200658,IndieGame_0658,Hand-Drawn,Adventure,2022,92.8,158536,4703,2.99,0
200659,IndieGame_0659,Realistic,RPG,2021,65.3,41397,2166,9.99,0
200660,IndieGame_0660,Minimalist,Simulation,2019,79.1,15642,490,4.99,0
200661,IndieGame_0661,Minimalist,Simulation,2025,93.3,231311,8697,9.99,0
200662,IndieGame_0662,Hand-Drawn,Horror,2022,69.1,35507,765,9.99,0
200663,IndieGame_0663,Cartoon,Simulation,2018,62.0,25380,1197,4.99,0
200664,IndieGame_0664,Hand-Drawn,Platformer,2017,76.2,58158,2128,9.99,0
200665,IndieGame_0665,Voxel,Adventure,2017,81.4,12707,641,0.99,0
200666,IndieGame_0666,Minimalist,RPG,2018,64.8,39388,1931,9.99,0
200667,IndieGame_0667,Pixel Art,Puzzle,2017,49.7,128446,2665,7.99,0
200668,IndieGame_0668,Minimalist,Roguelike,2018,75.5,98730,4520,4.99,0
200669,IndieGame_0669,Hand-Drawn,Simulation,2019,87.5,24514,1225,9.99,0
200670,IndieGame_0670,Minimalist,Puzzle,2017,92.0,36202,988,14.99,0
200671,IndieGame_0671,Pixel Art,Puzzle,2024,73.4,308539,5748,19.99,0
200672,IndieGame_0672,Pixel Art,Action,2016,73.9,154212,1562,9.99,0
200673,IndieGame_0673,Cartoon,Platformer,2021,87.5,940852,30620,7.99,0
200674,IndieGame_0674,Pixel Art,RPG,2020,59.3,350305,9675,2.99,0
200675,IndieGame_0675,Cartoon,Platformer,2025,72.1,307926,11622,4.99,0
200676,IndieGame_0676,Pixel Art,Action,2017,79.9,16074,311,7.99,0
200677,IndieGame_0677,Minimalist,RPG,2020,84.5,162555,8612,4.99,0
200678,IndieGame_0678,Minimalist,RPG,2025,74.9,60986,1395,14.99,0
200679,IndieGame_0679,Low Poly,Adventure,2024,75.3,29942,638,4.99,0
200680,IndieGame_0680,Pixel Art,Platformer,2023,53.1,103987,3539,4.99,0
200681,IndieGame_0681,Pixel Art,Platformer,2018,71.4,264252,9233,7.99,0
200682,IndieGame_0682,Pixel Art,Adventure,2017,82.5,155034,3217,12.99,0
200683,IndieGame_0683,Pixel Art,Horror,2022,68.2,29620,698,9.99,0
200684,IndieGame_0684,Minimalist,Puzzle,2024,80.6,158433,2928,9.99,0
200685,IndieGame_0685,Psychedelic,Action,2021,77.5,18611,854,4.99,0
200686,IndieGame_0686,Cartoon,Platformer,2021,72.6,101162,4906,12.99,0
200687,IndieGame_0687,Realistic,Adventure,2019,71.7,31269,1035,0.0,1
200688,IndieGame_0688,Realistic,Roguelike,2023,60.4,34605,1581,14.99,0
200689,IndieGame_0689,Minimalist,Horror,2018,77.9,163020,7628,7.99,0
200690,IndieGame_0690,Pixel Art,RPG,2019,84.1,24395,412,7.99,0
200691,IndieGame_0691,Psychedelic,Simulation,2020,74.6,412862,24073,7.99,0
200692,IndieGame_0692,Minimalist,Roguelike,2021,74.1,7308,373,9.99,0
200693,IndieGame_0693,Low Poly,Adventure,2018,77.2,28310,572,0.0,1
200694,IndieGame_0694,Pixel Art,Simulation,2017,85.1,132542,2559,14.99,0
200695,IndieGame_0695,Hand-Drawn,Puzzle,2022,61.5,145160,2363,7.99,0
200696,IndieGame_0696,Hand-Drawn,Action,2019,93.6,63821,1079,4.99,0
200697,IndieGame_0697,Cartoon,Simulation,2021,72.6,72809,3451,2.99,0
200698,IndieGame_0698,Low Poly,Horror,2017,79.3,94926,3178,7.99,0
200699,IndieGame_0699,Hand-Drawn,Puzzle,2021,94.0,54564,2681,7.99,0
200700,IndieGame_0700,Voxel,Simulation,2021,57.3,202229,9568,7.99,0
200701,IndieGame_0701,Pixel Art,RPG,2016,70.9,232727,9362,9.99,0
200702,IndieGame_0702,Hand-Drawn,RPG,2019,79.1,205214,9094,7.99,0
200703,IndieGame_0703,Pixel Art,Horror,2017,70.2,26662,291,19.99,0
200704,IndieGame_0704,Realistic,RPG,2016,87.3,40910,1046,9.99,0
200705,IndieGame_0705,Psychedelic,RPG,2025,64.4,27891,1168,12.99,0
200706,IndieGame_0706,Pixel Art,Adventure,2019,72.4,25430,266,0.99,0
200707,IndieGame_0707,Cartoon,RPG,2023,78.0,120169,1399,7.99,0
200708,IndieGame_0708,Pixel Art,Roguelike,2018,66.0,44588,2345,4.99,0
200709,IndieGame_0709,Psychedelic,RPG,2022,69.0,87826,3882,9.99,0
200710,IndieGame_0710,Realistic,Roguelike,2023,73.2,12458,289,14.99,0
200711,IndieGame_0711,Cartoon,Adventure,2021,72.7,613731,27248,0.0,1
200712,IndieGame_0712,Pixel Art,RPG,2020,77.1,28992,1438,0.0,1
200713,IndieGame_0713,Voxel,Horror,2020,65.7,49439,1252,14.99,0
200714,IndieGame_0714,Realistic,Puzzle,2019,54.9,116383,1373,2.99,0
200715,IndieGame_0715,Pixel Art,Horror,2024,81.2,42857,2427,9.99,0
200716,IndieGame_0716,Cartoon,Puzzle,2023,93.5,216950,5913,9.99,0
200717,IndieGame_0717,Pixel Art,Platformer,2025,78.2,19445,297,12.99,0
200718,IndieGame_0718,Cartoon,Puzzle,2017,78.3,445523,15411,0.99,0
200719,IndieGame_0719,Pixel Art,Action,2023,84.9,86455,4186,0.99,0
200720,IndieGame_0720,Minimalist,Action,2024,67.3,31775,669,9.99,0
200721,IndieGame_0721,Low Poly,Action,2018,92.0,40504,950,14.99,0
200722,IndieGame_0722,Pixel Art,Adventure,2016,80.0,224382,4966,7.99,0
200723,IndieGame_0723,Pixel Art,Horror,2023,94.3,42152,2511,4.99,0
200724,IndieGame_0724,Pixel Art,Puzzle,2021,70.7,34585,687,9.99,0
200725,IndieGame_0725,Hand-Drawn,Horror,2024,100.0,55192,2140,14.99,0
200726,IndieGame_0726,Pixel Art,Roguelike,2017,85.8,20703,1164,12.99,0
200727,IndieGame_0727,Low Poly,Action,2023,80.5,515478,8940,19.99,0
200728,IndieGame_0728,Pixel Art,Platformer,2018,80.3,43076,2521,0.0,1
200729,IndieGame_0729,Pixel Art,Adventure,2017,75.5,230578,13229,0.99,0
200730,IndieGame_0730,Realistic,Platformer,2017,82.0,57860,3137,9.99,0
200731,IndieGame_0731,Pixel Art,Puzzle,2023,79.4,26081,540,12.99,0
200732,IndieGame_0732,Psychedelic,RPG,2022,53.3,39715,1656,4.99,0
200733,IndieGame_0733,Cartoon,Platformer,2021,64.8,199839,9601,4.99,0
200734,IndieGame_0734,Minimalist,RPG,2019,78.1,51856,3075,12.99,0
200735,IndieGame_0735,Low Poly,Adventure,2024,78.1,242785,4618,0.0,1
200736,IndieGame_0736,Cartoon,Platformer,2020,75.4,265742,12835,4.99,0
200737,IndieGame_0737,Pixel Art,Platformer,2023,90.2,256043,6897,7.99,0
200738,IndieGame_0738,Pixel Art,Simulation,2020,58.5,48962,919,9.99,0
200739,IndieGame_0739,Pixel Art,Adventure,2020,79.4,23262,722,9.99,0
200740,IndieGame_0740,Realistic,Adventure,2020,51.8,21549,1070,4.99,0
200741,IndieGame_0741,Pixel Art,Action,2019,85.6,107569,3575,9.99,0
200742,IndieGame_0742,Low Poly,Puzzle,2023,74.1,111652,4117,9.99,0
200743,IndieGame_0743,Voxel,Platformer,2021,75.2,2805,167,9.99,0
200744,IndieGame_0744,Cartoon,Horror,2018,67.4,77244,2313,9.99,0
200745,IndieGame_0745,Low Poly,Platformer,2024,87.8,70115,2858,4.99,0
200746,IndieGame_0746,Pixel Art,Roguelike,2020,88.4,60922,1721,0.99,0
200747,IndieGame_0747,Cartoon,Adventure,2021,81.8,367321,10887,0.99,0
200748,IndieGame_0748,Low Poly,Horror,2024,73.7,96214,4308,2.99,0
200749,IndieGame_0749,Pixel Art,Adventure,2022,83.8,409477,23296,7.99,0
200750,IndieGame_0750,Pixel Art,Puzzle,2017,70.9,65594,2434,12.99,0
200751,IndieGame_0751,Psychedelic,Adventure,2024,81.6,123205,5965,9.99,0
200752,IndieGame_0752,Minimalist,RPG,2022,96.5,462416,6686,12.99,0
200753,IndieGame_0753,Cartoon,RPG,2019,86.7,376433,7738,4.99,0
200754,IndieGame_0754,Cartoon,Simulation,2017,68.7,21033,738,7.99,0
200755,IndieGame_0755,Low Poly,RPG,2023,78.6,42778,470,7.99,0
200756,IndieGame_0756,Low Poly,RPG,2022,62.1,38330,867,2.99,0
200757,IndieGame_0757,Hand-Drawn,Puzzle,2021,87.7,129511,4645,0.0,1
200758,IndieGame_0758,Pixel Art,Platformer,2024,82.5,193693,2081,9.99,0
200759,IndieGame_0759,Hand-Drawn,RPG,2023,63.3,26311,611,19.99,0
200760,IndieGame_0760,Realistic,Horror,2017,58.4,48816,1742,2.99,0
200761,IndieGame_0761,Low Poly,Simulation,2019,72.2,5137,198,0.0,1
200762,IndieGame_0762,Cartoon,Adventure,2018,73.0,440117,24773,12.99,0
200763,IndieGame_0763,Hand-Drawn,RPG,2023,69.9,38932,1645,4.99,0
200764,IndieGame_0764,Low Poly,Simulation,2015,78.9,62021,1906,12.99,0
200765,IndieGame_0765,Minimalist,Puzzle,2021,82.5,44826,2533,9.99,0
200766,IndieGame_0766,Low Poly,Roguelike,2023,73.1,229447,11298,14.99,0
200767,IndieGame_0767,Minimalist,Roguelike,2024,72.4,2158,43,7.99,0
200768,IndieGame_0768,Pixel Art,Roguelike,2019,88.5,83322,1378,9.99,0
200769,IndieGame_0769,Low Poly,Adventure,2023,91.6,51083,2236,7.99,0
200770,IndieGame_0770,Pixel Art,Simulation,2017,73.2,49317,1873,9.99,0
200771,IndieGame_0771,Hand-Drawn,RPG,2024,75.9,571427,28276,7.99,0
200772,IndieGame_0772,Hand-Drawn,Platformer,2017,86.9,24825,1165,2.99,0
200773,IndieGame_0773,Minimalist,Adventure,2020,76.4,164110,6771,7.99,0
200774,IndieGame_0774,Voxel,Adventure,2023,69.6,58270,3456,7.99,0
200775,IndieGame_0775,Low Poly,Roguelike,2017,82.4,263556,9667,12.99,0
200776,IndieGame_0776,Realistic,Platformer,2018,50.9,20207,316,12.99,0
200777,IndieGame_0777,Low Poly,Roguelike,2023,88.2,24067,1237,9.99,0
200778,IndieGame_0778,Minimalist,Adventure,2023,80.7,242177,5471,0.99,0
200779,IndieGame_0779,Pixel Art,RPG,2022,73.9,141604,6919,9.99,0
200780,IndieGame_0780,Pixel Art,Roguelike,2022,77.1,13312,770,7.99,0
200781,IndieGame_0781,Hand-Drawn,Roguelike,2021,81.6,37693,1690,14.99,0
200782,IndieGame_0782,Hand-Drawn,Horror,2018,64.7,114471,4556,14.99,0
200783,IndieGame_0783,Pixel Art,Roguelike,2019,92.9,232285,7669,0.0,1
200784,IndieGame_0784,Pixel Art,Adventure,2018,78.4,37621,1061,12.99,0
200785,IndieGame_0785,Pixel Art,RPG,2024,82.4,2574,71,0.0,1
200786,IndieGame_0786,Voxel,Platformer,2021,80.5,71197,2977,4.99,0
200787,IndieGame_0787,Hand-Drawn,Action,2020,71.8,16647,791,9.99,0
200788,IndieGame_0788,Hand-Drawn,Platformer,2020,86.7,6397,280,2.99,0
200789,IndieGame_0789,Pixel Art,RPG,2024,75.3,2840,56,12.99,0
200790,IndieGame_0790,Low Poly,Puzzle,2017,83.5,154041,5345,0.0,1
200791,IndieGame_0791,Pixel Art,Roguelike,2021,56.7,99185,4917,2.99,0
200792,IndieGame_0792,Pixel Art,Platformer,2021,77.0,64836,2190,9.99,0
200793,IndieGame_0793,Low Poly,Puzzle,2022,69.0,307130,11311,9.99,0
200794,IndieGame_0794,Pixel Art,Puzzle,2015,82.3,182626,8867,14.99,0
200795,IndieGame_0795,Pixel Art,RPG,2024,82.7,591233,25460,9.99,0
200796,IndieGame_0796,Pixel Art,RPG,2024,70.9,15980,486,9.99,0
200797,IndieGame_0797,Pixel Art,Horror,2021,70.9,81547,4466,7.99,0
200798,IndieGame_0798,Pixel Art,Roguelike,2022,76.9,12214,221,0.0,1
200799,IndieGame_0799,Hand-Drawn,Action,2024,73.0,54675,3268,0.99,0
200800,IndieGame_0800,Cartoon,Simulation,2022,84.4,57879,922,9.99,0
200801,IndieGame_0801,Low Poly,Adventure,2017,71.3,123023,1322,9.99,0
200802,IndieGame_0802,Low Poly,Platformer,2021,45.9,61259,3338,7.99,0
200803,IndieGame_0803,Pixel Art,RPG,2022,74.3,179601,3995,12.99,0
200804,IndieGame_0804,Psychedelic,Platformer,2020,62.6,93037,4324,7.99,0
200805,IndieGame_0805,Hand-Drawn,Simulation,2023,65.7,955830,48317,0.0,1
200806,IndieGame_0806,Pixel Art,Simulation,2024,65.6,58223,3082,2.99,0
200807,IndieGame_0807,Low Poly,Roguelike,2024,76.1,18750,1117,12.99,0
200808,IndieGame_0808,Pixel Art,Puzzle,2020,91.3,114200,2820,9.99,0
200809,IndieGame_0809,Hand-Drawn,Roguelike,2017,85.1,27492,1251,14.99,0
200810,IndieGame_0810,Low Poly,Adventure,2025,68.9,343365,5414,0.99,0
200811,IndieGame_0811,Cartoon,Action,2023,80.6,55525,1684,19.99,0
200812,IndieGame_0812,Hand-Drawn,Platformer,2017,77.4,36524,1913,2.99,0
200813,IndieGame_0813,Minimalist,Adventure,2024,73.1,36922,1047,0.0,1
200814,IndieGame_0814,Voxel,Horror,2024,59.5,89988,3559,19.99,0
200815,IndieGame_0815,Pixel Art,Action,2021,60.5,70341,2475,4.99,0
200816,IndieGame_0816,Pixel Art,Platformer,2021,74.1,39356,1664,9.99,0
200817,IndieGame_0817,Hand-Drawn,Adventure,2020,83.6,531173,31150,2.99,0
200818,IndieGame_0818,Hand-Drawn,RPG,2016,81.0,25771,329,9.99,0
200819,IndieGame_0819,Hand-Drawn,Platformer,2019,77.8,75139,2907,14.99,0
200820,IndieGame_0820,Psychedelic,Adventure,2023,63.5,87500,4650,4.99,0
200821,IndieGame_0821,Minimalist,Simulation,2015,86.1,9177,312,9.99,0
200822,IndieGame_0822,Low Poly,Action,2019,61.8,103208,1437,2.99,0
200823,IndieGame_0823,Pixel Art,Adventure,2020,85.8,23963,911,9.99,0
200824,IndieGame_0824,Cartoon,RPG,2021,66.0,209358,5569,4.99,0
200825,IndieGame_0825,Voxel,Roguelike,2024,63.5,11970,212,2.99,0
200826,IndieGame_0826,Cartoon,Platformer,2019,61.3,179115,9394,4.99,0
200827,IndieGame_0827,Pixel Art,Horror,2019,73.0,320425,11560,2.99,0
200828,IndieGame_0828,Minimalist,Platformer,2023,89.8,182748,10355,14.99,0
200829,IndieGame_0829,Pixel Art,Platformer,2020,83.2,114919,5780,7.99,0
200830,IndieGame_0830,Pixel Art,RPG,2018,87.8,64398,2875,4.99,0
200831,IndieGame_0831,Pixel Art,Action,2020,83.2,42561,436,7.99,0
200832,IndieGame_0832,Low Poly,Platformer,2017,64.0,338893,10638,4.99,0
200833,IndieGame_0833,Minimalist,Action,2017,76.7,28078,558,12.99,0
200834,IndieGame_0834,Pixel Art,Adventure,2021,70.2,24487,1360,19.99,0
200835,IndieGame_0835,Hand-Drawn,Simulation,2020,95.3,159989,2996,7.99,0
200836,IndieGame_0836,Hand-Drawn,Horror,2024,70.0,27696,673,14.99,0
200837,IndieGame_0837,Hand-Drawn,Simulation,2019,90.9,23025,825,9.99,0
200838,IndieGame_0838,Pixel Art,Action,2021,86.9,15034,348,2.99,0
200839,IndieGame_0839,Hand-Drawn,Action,2022,100.0,40333,826,9.99,0
200840,IndieGame_0840,Realistic,Simulation,2015,65.9,40747,1628,7.99,0
200841,IndieGame_0841,Pixel Art,Platformer,2022,85.1,113790,1643,9.99,0
200842,IndieGame_0842,Pixel Art,Puzzle,2017,100.0,266192,3436,14.99,0
200843,IndieGame_0843,Hand-Drawn,Puzzle,2025,75.8,135496,3876,7.99,0
200844,IndieGame_0844,Psychedelic,RPG,2017,57.6,31811,1464,14.99,0
200845,IndieGame_0845,Minimalist,Horror,2020,61.2,51241,1933,12.99,0
200846,IndieGame_0846,Minimalist,Roguelike,2016,87.1,119890,3733,7.99,0
200847,IndieGame_0847,Hand-Drawn,Simulation,2025,63.2,331540,12693,9.99,0
200848,IndieGame_0848,Low Poly,Simulation,2021,71.3,67492,1908,4.99,0
200849,IndieGame_0849,Pixel Art,RPG,2021,82.4,48409,2749,19.99,0
200850,IndieGame_0850,Minimalist,Horror,2016,81.9,19745,251,9.99,0
200851,IndieGame_0851,Psychedelic,Puzzle,2023,77.3,7061,308,0.0,1
200852,IndieGame_0852,Low Poly,Adventure,2018,77.2,129019,7039,4.99,0
200853,IndieGame_0853,Cartoon,Platformer,2024,88.8,156066,7833,9.99,0
200854,IndieGame_0854,Realistic,Platformer,2018,60.5,89972,1727,0.0,1
200855,IndieGame_0855,Pixel Art,Adventure,2018,71.2,72839,1806,0.0,1
200856,IndieGame_0856,Psychedelic,Adventure,2015,65.3,216415,9923,7.99,0
200857,IndieGame_0857,Pixel Art,Horror,2020,86.3,47546,675,4.99,0
200858,IndieGame_0858,Low Poly,Puzzle,2021,84.0,182502,9233,7.99,0
200859,IndieGame_0859,Pixel Art,RPG,2016,82.5,81138,3727,4.99,0
200860,IndieGame_0860,Pixel Art,Adventure,2023,89.8,40961,1903,2.99,0
200861,IndieGame_0861,Hand-Drawn,RPG,2020,70.2,146599,2200,9.99,0
200862,IndieGame_0862,Pixel Art,Horror,2021,94.7,138963,6376,7.99,0
200863,IndieGame_0863,Hand-Drawn,Roguelike,2020,97.2,110501,4861,2.99,0
200864,IndieGame_0864,Low Poly,Action,2020,82.4,63942,3295,4.99,0
200865,IndieGame_0865,Pixel Art,Platformer,2021,95.8,81221,981,9.99,0
200866,IndieGame_0866,Pixel Art,Puzzle,2017,61.4,1493231,16657,0.0,1
200867,IndieGame_0867,Low Poly,Platformer,2018,69.8,240218,6882,2.99,0
200868,IndieGame_0868,Hand-Drawn,Puzzle,2024,74.6,171410,2989,0.0,1
200869,IndieGame_0869,Realistic,Horror,2024,77.2,51460,1951,12.99,0
200870,IndieGame_0870,Minimalist,Action,2020,69.5,217669,12160,12.99,0
200871,IndieGame_0871,Cartoon,Platformer,2019,83.6,145227,4294,12.99,0
200872,IndieGame_0872,Minimalist,Action,2022,93.7,67076,3504,9.99,0
200873,IndieGame_0873,Hand-Drawn,Horror,2020,89.0,50018,500,9.99,0
200874,IndieGame_0874,Minimalist,Puzzle,2015,82.8,58985,1086,7.99,0
200875,IndieGame_0875,Pixel Art,Adventure,2017,68.1,1892,21,9.99,0
200876,IndieGame_0876,Pixel Art,Roguelike,2022,69.5,109439,2889,0.0,1
200877,IndieGame_0877,Realistic,Platformer,2022,82.5,25040,1387,9.99,0
200878,IndieGame_0878,Hand-Drawn,Action,2015,89.8,486808,7227,12.99,0
200879,IndieGame_0879,Realistic,Simulation,2018,69.6,46056,1857,7.99,0
200880,IndieGame_0880,Cartoon,Platformer,2018,71.8,18726,609,4.99,0
200881,IndieGame_0881,Cartoon,Platformer,2022,55.7,73468,4182,4.99,0
200882,IndieGame_0882,Psychedelic,Platformer,2015,62.3,11399,183,9.99,0
200883,IndieGame_0883,Hand-Drawn,RPG,2017,100.0,127072,2617,9.99,0
200884,IndieGame_0884,Pixel Art,Action,2023,65.2,120516,1383,14.99,0
200885,IndieGame_0885,Low Poly,Action,2017,76.9,183066,5802,4.99,0
200886,IndieGame_0886,Hand-Drawn,Platformer,2022,92.1,27871,665,12.99,0
200887,IndieGame_0887,Low Poly,Horror,2018,62.5,60415,3231,9.99,0
200888,IndieGame_0888,Minimalist,Horror,2016,81.8,12633,508,14.99,0
200889,IndieGame_0889,Minimalist,Adventure,2018,89.4,150834,6139,7.99,0
200890,IndieGame_0890,Hand-Drawn,Platformer,2023,82.1,134197,4911,7.99,0
200891,IndieGame_0891,Pixel Art,RPG,2024,100.0,154102,2248,9.99,0
200892,IndieGame_0892,Hand-Drawn,Puzzle,2023,65.3,72140,2326,12.99,0
200893,IndieGame_0893,Pixel Art,RPG,2020,88.6,139823,8385,19.99,0
200894,IndieGame_0894,Cartoon,Horror,2022,74.3,534812,27682,0.0,1
200895,IndieGame_0895,Hand-Drawn,Adventure,2018,89.7,51139,2795,0.0,1
200896,IndieGame_0896,Pixel Art,Horror,2019,82.4,100386,5135,14.99,0
200897,IndieGame_0897,Pixel Art,Horror,2024,70.7,23087,349,7.99,0
200898,IndieGame_0898,Minimalist,Horror,2015,82.3,22930,490,9.99,0
200899,IndieGame_0899,Minimalist,Platformer,2016,61.4,73095,742,7.99,0
200900,IndieGame_0900,Hand-Drawn,Horror,2018,88.0,270801,6817,0.99,0
200901,IndieGame_0901,Pixel Art,Action,2015,81.0,62496,964,12.99,0
200902,IndieGame_0902,Hand-Drawn,Roguelike,2018,88.4,54248,1824,12.99,0
200903,IndieGame_0903,Pixel Art,Simulation,2021,88.6,52163,2287,4.99,0
200904,IndieGame_0904,Minimalist,Platformer,2020,83.7,34215,1838,4.99,0
200905,IndieGame_0905,Low Poly,Adventure,2024,76.5,82632,3921,12.99,0
200906,IndieGame_0906,Hand-Drawn,Action,2023,73.2,11940,679,0.0,1
200907,IndieGame_0907,Pixel Art,RPG,2019,70.9,395352,5018,14.99,0
200908,IndieGame_0908,Voxel,Horror,2018,82.9,17100,181,4.99,0
200909,IndieGame_0909,Hand-Drawn,Puzzle,2020,96.4,171220,7373,9.99,0
200910,IndieGame_0910,Minimalist,Puzzle,2021,77.6,14159,346,14.99,0
200911,IndieGame_0911,Pixel Art,Roguelike,2018,78.5,189665,4300,9.99,0
200912,IndieGame_0912,Hand-Drawn,Platformer,2022,73.0,161257,4280,7.99,0
200913,IndieGame_0913,Pixel Art,RPG,2020,89.7,134786,3166,9.99,0
200914,IndieGame_0914,Low Poly,Roguelike,2021,81.7,17586,625,4.99,0
200915,IndieGame_0915,Voxel,Simulation,2020,90.4,51266,1640,4.99,0
200916,IndieGame_0916,Hand-Drawn,Simulation,2019,73.2,17409,620,19.99,0
200917,IndieGame_0917,Pixel Art,Roguelike,2024,74.2,62761,2738,12.99,0
200918,IndieGame_0918,Pixel Art,Adventure,2023,80.3,292348,8582,9.99,0
200919,IndieGame_0919,Hand-Drawn,Puzzle,2017,88.5,187299,4226,4.99,0
200920,IndieGame_0920,Pixel Art,RPG,2024,75.8,86562,1584,0.0,1
200921,IndieGame_0921,Pixel Art,Platformer,2021,69.3,26387,724,0.0,1
200922,IndieGame_0922,Realistic,Horror,2024,78.8,97647,4598,9.99,0
200923,IndieGame_0923,Hand-Drawn,Action,2023,89.2,73694,3525,12.99,0
200924,IndieGame_0924,Pixel Art,Platformer,2020,68.8,5250,227,9.99,0
200925,IndieGame_0925,Psychedelic,Platformer,2015,86.6,102312,2220,12.99,0
200926,IndieGame_0926,Pixel Art,RPG,2018,89.7,82563,3253,0.0,1
200927,IndieGame_0927,Voxel,Puzzle,2021,72.3,160858,6198,4.99,0
200928,IndieGame_0928,Pixel Art,RPG,2022,78.8,22835,781,4.99,0
200929,IndieGame_0929,Cartoon,Action,2018,81.5,1724,64,7.99,0
200930,IndieGame_0930,Low Poly,Roguelike,2017,66.4,81072,2804,0.0,1
200931,IndieGame_0931,Cartoon,RPG,2023,76.3,110673,4235,19.99,0
200932,IndieGame_0932,Voxel,Adventure,2025,49.5,4996,228,2.99,0
200933,IndieGame_0933,Pixel Art,Platformer,2021,86.8,26270,406,14.99,0
200934,IndieGame_0934,Voxel,Puzzle,2017,55.4,1036751,49226,7.99,0
200935,IndieGame_0935,Hand-Drawn,Horror,2019,97.0,49895,837,19.99,0
200936,IndieGame_0936,Hand-Drawn,Simulation,2015,78.7,173090,2307,9.99,0
200937,IndieGame_0937,Hand-Drawn,Action,2024,79.9,32979,1939,14.99,0
200938,IndieGame_0938,Low Poly,Simulation,2017,68.7,4721,273,0.0,1
200939,IndieGame_0939,Pixel Art,Platformer,2021,75.1,69292,902,12.99,0
200940,IndieGame_0940,Low Poly,RPG,2019,89.2,42170,1356,14.99,0
200941,IndieGame_0941,Low Poly,Simulation,2021,50.1,35894,693,2.99,0
200942,IndieGame_0942,Realistic,Adventure,2022,82.8,39216,1343,0.99,0
200943,IndieGame_0943,Cartoon,RPG,2023,79.4,107107,5516,7.99,0
200944,IndieGame_0944,Hand-Drawn,Platformer,2018,69.9,60131,3459,14.99,0
200945,IndieGame_0945,Pixel Art,Simulation,2015,67.2,18649,777,9.99,0
200946,IndieGame_0946,Pixel Art,Horror,2017,94.8,152333,4218,7.99,0
200947,IndieGame_0947,Pixel Art,Roguelike,2024,68.5,8194,329,2.99,0
200948,IndieGame_0948,Pixel Art,Action,2024,66.5,7258,185,0.0,1
200949,IndieGame_0949,Hand-Drawn,Simulation,2021,93.4,174807,9700,12.99,0
200950,IndieGame_0950,Pixel Art,Horror,2022,81.4,156190,8359,0.99,0
200951,IndieGame_0951,Voxel,Roguelike,2022,61.6,35470,1344,9.99,0
200952,IndieGame_0952,Low Poly,Roguelike,2017,77.2,10868,285,14.99,0
200953,IndieGame_0953,Hand-Drawn,Simulation,2024,71.7,30789,759,2.99,0
200954,IndieGame_0954,Low Poly,Puzzle,2020,86.0,42315,493,9.99,0
200955,IndieGame_0955,Pixel Art,Simulation,2020,88.6,12523,636,0.0,1
200956,IndieGame_0956,Hand-Drawn,Platformer,2021,87.3,29660,964,9.99,0
200957,IndieGame_0957,Minimalist,Roguelike,2016,83.6,142192,3733,2.99,0
200958,IndieGame_0958,Hand-Drawn,Action,2017,99.6,399188,13394,12.99,0
200959,IndieGame_0959,Hand-Drawn,Platformer,2023,82.0,43525,2217,4.99,0
200960,IndieGame_0960,Voxel,Adventure,2016,59.2,94195,1528,7.99,0
200961,IndieGame_0961,Cartoon,RPG,2022,80.5,7844,414,9.99,0
200962,IndieGame_0962,Minimalist,Simulation,2018,100.0,143413,7869,2.99,0
200963,IndieGame_0963,Low Poly,Puzzle,2020,64.9,22102,1267,12.99,0
200964,IndieGame_0964,Minimalist,Action,2019,76.4,93991,2807,4.99,0
200965,IndieGame_0965,Pixel Art,Puzzle,2019,82.2,63139,1316,9.99,0
200966,IndieGame_0966,Hand-Drawn,Puzzle,2022,81.5,351132,10071,2.99,0
200967,IndieGame_0967,Pixel Art,Puzzle,2019,68.2,29764,793,9.99,0
200968,IndieGame_0968,Hand-Drawn,Simulation,2021,93.2,152901,2875,0.99,0
200969,IndieGame_0969,Low Poly,Action,2020,98.2,41472,1673,7.99,0
200970,IndieGame_0970,Pixel Art,Action,2022,80.0,70293,2378,4.99,0
200971,IndieGame_0971,Voxel,Roguelike,2024,62.0,30476,1623,12.99,0
200972,IndieGame_0972,Psychedelic,Puzzle,2023,57.5,14498,168,4.99,0
200973,IndieGame_0973,Realistic,Roguelike,2018,72.6,44245,1866,14.99,0
200974,IndieGame_0974,Low Poly,Roguelike,2015,86.0,53799,2590,14.99,0
200975,IndieGame_0975,Cartoon,RPG,2018,80.8,104188,4998,2.99,0
200976,IndieGame_0976,Pixel Art,Simulation,2021,78.0,94071,5108,9.99,0
200977,IndieGame_0977,Realistic,Simulation,2016,64.1,117243,5446,0.99,0
200978,IndieGame_0978,Pixel Art,Platformer,2021,67.1,257459,14518,7.99,0
200979,IndieGame_0979,Realistic,Horror,2021,78.3,12754,339,9.99,0
200980,IndieGame_0980,Pixel Art,Roguelike,2019,87.1,241091,8476,9.99,0
200981,IndieGame_0981,Cartoon,Simulation,2023,60.5,18785,201,9.99,0
200982,IndieGame_0982,Psychedelic,Puzzle,2017,88.9,80988,838,4.99,0
200983,IndieGame_0983,Pixel Art,Horror,2016,83.7,178812,3934,4.99,0
200984,IndieGame_0984,Hand-Drawn,Adventure,2023,96.0,7265,109,0.99,0
200985,IndieGame_0985,Voxel,Puzzle,2021,57.6,42485,977,9.99,0
200986,IndieGame_0986,Hand-Drawn,Action,2022,68.3,41036,773,7.99,0
